Simulation Number,Story ID,Initial Framing,Input type,Mode,Role selection,Current Agent ID,Transferred From Agent ID,Role,Original Message,Message,Similarity To Previous,Global Similarity To Original,Sentiment Analysis,Propagation Depth
3,0,right,headline,text,random,37,39,neutral,Dozens of shootings across US mark bloody July 4th weekend,Dozens of people were injured by gunfire at multiple locations across the US over a four-day span that concluded on July 4th.,0.695824146270752,0.6173529624938965,"{'label': 'negative', 'confidence': 0.7593013048171997}",2
3,0,right,headline,text,random,31,39,negative,Dozens of shootings across US mark bloody July 4th weekend,Multiple shootings occurred at various locations throughout the US over a four-day span that concluded on July 4th.,0.8259031772613525,0.7963504791259766,"{'label': 'negative', 'confidence': 0.505013108253479}",2
3,0,right,headline,text,random,4,2,neutral,Dozens of shootings across US mark bloody July 4th weekend,"Multiple incidents of gunfire occurred at various locations throughout the United States during the Independence Day celebration, highlighting a concerning trend in public safety nationwide.",0.8606472015380859,0.6556401252746582,"{'label': 'negative', 'confidence': 0.5097847580909729}",2
3,0,right,headline,text,random,13,2,positive,Dozens of shootings across US mark bloody July 4th weekend,"A string of unfortunate incidents marred an otherwise festive Independence Day holiday weekend in the United States, with reports of multiple shootings taking place across the country.",0.8576377630233765,0.6277877688407898,"{'label': 'negative', 'confidence': 0.8817872405052185}",2
3,0,right,headline,text,random,19,2,positive,Dozens of shootings across US mark bloody July 4th weekend,"In a disturbing series of incidents, multiple shooting events unfolded across various locations in the United States over the long Independence Day holiday weekend, prompting concern and investigation from authorities.",0.9024486541748047,0.637774646282196,"{'label': 'negative', 'confidence': 0.7064436078071594}",2
3,0,right,headline,text,random,21,2,positive,Dozens of shootings across US mark bloody July 4th weekend,"Multiple incidents of gun violence occurred across various locations in the US over the course of the Independence Day holiday weekend, sparking concerns for public safety and security.",0.8597530126571655,0.6416406035423279,"{'label': 'neutral', 'confidence': 0.5145237445831299}",2
3,0,right,headline,text,random,36,38,negative,Dozens of shootings across US mark bloody July 4th weekend,A disturbingly high number of violent shootings took place in multiple locations across the US during the traditionally festive Fourth of July weekend.,0.9087202548980713,0.807400107383728,"{'label': 'negative', 'confidence': 0.8420167565345764}",2
3,0,right,headline,text,random,5,3,positive,Dozens of shootings across US mark bloody July 4th weekend,"A series of disturbing yet isolated violent incidents marred an otherwise festive and celebratory Independence Day weekend, as a small number of shootings were reported in various locations across the country.",0.8358220458030701,0.6074803471565247,"{'label': 'negative', 'confidence': 0.8619648218154907}",3
3,0,right,headline,text,random,35,37,positive,Dozens of shootings across US mark bloody July 4th weekend,"There was a series of shooting incidents in various locations across the US from June 30 to July 3, resulting in dozens of injuries.",0.7561366558074951,0.7173755764961243,"{'label': 'negative', 'confidence': 0.6530167460441589}",3
3,0,right,headline,text,random,26,37,negative,Dozens of shootings across US mark bloody July 4th weekend,"A series of shootings occurred across the United States over four days, resulting in dozens of injuries before July 4th.",0.7356569766998291,0.7679965496063232,"{'label': 'negative', 'confidence': 0.7827721238136292}",3
3,0,right,headline,text,random,30,31,negative,Dozens of shootings across US mark bloody July 4th weekend,"A wave of violent attacks unfolded across multiple locations in the US, resulting in multiple shootings and traumatic events that culminated on the night of July 4th.",0.801716148853302,0.7061731815338135,"{'label': 'negative', 'confidence': 0.8531091809272766}",3
3,0,right,headline,text,random,29,31,negative,Dozens of shootings across US mark bloody July 4th weekend,"Widespread gunfire erupted across multiple locations in the US, resulting in a tragic sequence of violent incidents that plagued the nation for four consecutive days, culminating on a particularly somber Independence Day, July 4th.",0.8245348334312439,0.7032901048660278,"{'label': 'negative', 'confidence': 0.9023371338844299}",3
3,0,right,headline,text,random,33,31,neutral,Dozens of shootings across US mark bloody July 4th weekend,"A spate of disturbing and deadly mass shootings erupted across the United States, plaguing multiple sites for four consecutive days leading up to Independence Day on July 4th.",0.8519998788833618,0.757411539554596,"{'label': 'negative', 'confidence': 0.897245466709137}",3
3,0,right,headline,text,random,16,31,neutral,Dozens of shootings across US mark bloody July 4th weekend,"A wave of devastating gun violence swept across multiple cities in the US over a horrific four-day period, culminating on the evening of July 4th with no end to the trauma in sight.",0.7900927662849426,0.691490113735199,"{'label': 'negative', 'confidence': 0.9271986484527588}",3
3,0,right,headline,text,random,6,4,neutral,Dozens of shootings across US mark bloody July 4th weekend,"Gunfire erupted at multiple sites across the US on July 4th, raising concerns about public safety issues that are recurring nationwide.",0.8226180672645569,0.6791906952857971,"{'label': 'negative', 'confidence': 0.6918088793754578}",3
3,0,right,headline,text,random,12,13,positive,Dozens of shootings across US mark bloody July 4th weekend,"The US celebrated its Independence Day with a mix of joy and concern as a few isolated incidents of gun violence occurred in various parts of the country, highlighting the ongoing need for community safety and vigilance.",0.7236099243164062,0.5738488435745239,"{'label': 'positive', 'confidence': 0.7286820411682129}",3
3,0,right,headline,text,random,14,13,neutral,Dozens of shootings across US mark bloody July 4th weekend,"A few isolated incidents cast a shadow over what was otherwise a joyous and celebratory Independence Day holiday weekend in the United States, with some reports of gun violence occurring in various locations across the country.",0.8832880258560181,0.5813003778457642,"{'label': 'negative', 'confidence': 0.5151598453521729}",3
3,0,right,headline,text,random,11,13,neutral,Dozens of shootings across US mark bloody July 4th weekend,"Despite a few isolated challenges, Americans came together to celebrate their nation's birthday in high spirits over the Independence Day holiday weekend, but unfortunately, a number of incidents involving gun violence were reported in various locations throughout the country.",0.7680103778839111,0.6438531279563904,"{'label': 'neutral', 'confidence': 0.4843277037143707}",3
3,0,right,headline,text,random,20,19,positive,Dozens of shootings across US mark bloody July 4th weekend,"A troubling string of shootings occurred at several locations throughout the US during the extended Independence Day weekend, sparking worry and a thorough investigation by law enforcement officials.",0.9135298728942871,0.6717917919158936,"{'label': 'negative', 'confidence': 0.6948758363723755}",3
3,0,right,headline,text,random,17,19,neutral,Dozens of shootings across US mark bloody July 4th weekend,"A string of tragic shooting incidents marred what was supposed to be a joyous Independence Day celebration, with multiple events erupting at different locations across the US over the extended holiday weekend, sparking widespread concern and an immediate investigation by authorities.",0.881150484085083,0.630035400390625,"{'label': 'negative', 'confidence': 0.8319160342216492}",3
3,0,right,headline,text,random,22,21,positive,Dozens of shootings across US mark bloody July 4th weekend,"A series of unfortunate yet isolated incidents of gun-related violence took place at multiple locations across the country over the recent Independence Day holiday weekend, highlighting the need for continued vigilance and community support to ensure public safety and security.",0.9172072410583496,0.5645069479942322,"{'label': 'negative', 'confidence': 0.6173874139785767}",3
3,0,right,headline,text,random,34,36,neutral,Dozens of shootings across US mark bloody July 4th weekend,"The normally celebratory atmosphere of the Fourth of July was marred by a startling number of deadly and senseless mass shootings that occurred in several locations across the United States, casting a dark cloud over what should have been a joyous holiday.",0.8352391123771667,0.7377604246139526,"{'label': 'negative', 'confidence': 0.871783971786499}",3
3,0,right,headline,text,random,7,5,negative,Dozens of shootings across US mark bloody July 4th weekend,"Despite some isolated outbreaks of violence, the majority of Americans enjoyed a joyful and celebratory Independence Day weekend, with only a few scattered instances of gunfire reported at various locations nationwide.",0.7882400155067444,0.5671650171279907,"{'label': 'positive', 'confidence': 0.9211113452911377}",4
3,0,right,headline,text,random,10,5,negative,Dozens of shootings across US mark bloody July 4th weekend,"While some unfortunate and disturbing incidents did occur over the Independence Day weekend, the vast majority of celebrations remained joyful and unmarred by violence, with only a handful of isolated shootings reported in separate locations around the country.",0.8731831312179565,0.5438395738601685,"{'label': 'neutral', 'confidence': 0.49245718121528625}",4
